sra_experiment_id	sra_run_id	sra_project_id	sra_biosample_id	num_of_bases	file_size	published	source	strategy	layout	library_name	selection	instrument	file_type	reads_unaligned	identified_reads	taxonomy_id	lineage	percent_identified	gc_content
SRX11389723	SRR15079699	PRJNA231221	SAMN16357552	4318050290	1091174292	7/8/21 22:05	GENOMIC	WGS	SINGLE	PL100156879-1	RANDOM	Sequel II	bam	119262	525167	2778059	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas sp. FDAARGOS 1410	0.814933841	0.57428903
SRX9293861	SRR12826222	PRJNA231221	SAMN16357156	4064020040	1833885153	10/18/20 9:50	GENOMIC	WGS	PAIRED	IL100115793	RANDOM	Illumina HiSeq 4000	fastq	87176	13369844	739	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Aggregatibacter|Aggregatibacter segnis	0.993521894	0.423207787
SRX5949251	SRR9176589	PRJNA231221	SAMN11056454	2778085014	1246550688	6/1/19 2:03	GENOMIC	WGS	PAIRED	IL100091435	RANDOM	Illumina HiSeq 4000	fastq	58090	9140867	1531	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster clostridioformis	0.993685154	0.481614911
SRX13303151	SRR17118595	PRJNA231221	SAMN22365127	1420948129	358737873	12/3/21 13:30	GENOMIC	WGS	SINGLE	PL100181627-1	RANDOM	Sequel	bam	8979	131741	861445	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Psychrobacter|Psychrobacter sanguinis	0.936192439	0.416731029
SRX9293517	SRR12825878	PRJNA231221	SAMN16357201	2190936312	1148510586	10/18/20 9:43	GENOMIC	WGS	PAIRED	IL100130880	RANDOM	Illumina HiSeq 4000	fastq	54097	7200659	564	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia fergusonii	0.992543236	0.494526775
SRX2179444	SRR4272620	PRJNA231221	SAMN04875558	1722345324	1289346817	9/20/16 12:15	GENOMIC	WGS	PAIRED	IL100052390	RANDOM	Illumina HiSeq 2000	fastq	8075181	451281	1975705	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter|Psychrobacter sp. FDAARGOS_221	0.052927111	0.424023665
SRX13310791	SRR17126309	PRJNA231221	SAMN23242893	4988397646	1692763668	12/3/21 23:23	GENOMIC	WGS	PAIRED	IL100206137	RANDOM	Illumina NovaSeq 6000	fastq	102765	16415108	861445	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Psychrobacter|Psychrobacter sanguinis	0.993778557	0.408230621
SRX12529062	SRR16249311	PRJNA231221	SAMN21402699	3922035948	1334786276	10/8/21 20:49	GENOMIC	WGS	PAIRED	IL100165815	RANDOM	Illumina NovaSeq 6000	fastq	944011	12042863	1509	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium sporogenes	0.927310375	0.281178932
SRX9293488	SRR12825850	PRJNA231221	SAMN16357216	2158664894	990651333	10/18/20 9:42	GENOMIC	WGS	PAIRED	IL100132563	RANDOM	Illumina HiSeq 4000	fastq	24771	7123126	633	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Yersinia|Yersinia pseudotuberculosis	0.996534505	0.467277537
SRX5934664	SRR9161630	PRJNA231221	SAMN10346777	614404301	2247234811	5/30/19 14:43	GENOMIC	WGS	SINGLE	PL100089540A-1	RANDOM	PacBio RS	pacbio_native	129345	34137	4932	Eukaryota|Fungi|Dikarya|Ascomycota|Saccharomycotina|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Saccharomyces|Saccharomyces cerevisiae	0.208811979	0.368922943
SRX5944191	SRR9171423	PRJNA231221	SAMN11056411	2436509648	8187810261	5/31/19 17:58	GENOMIC	WGS	SINGLE	PL100077542-1	RANDOM	PacBio RS	pacbio_native	73862	89620	1392	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus cereus group|Bacillus anthracis	0.548194908	0.364725345
SRX8577054	SRR12048540	PRJNA231221	SAMN13450428	321504601	1281377545	6/18/20 23:19	GENOMIC	WGS	SINGLE	PL100107204-1	RANDOM	PacBio RS	pacbio_native	150036	13446	342113	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|pseudomallei group|Burkholderia oklahomensis	0.082247587	0.583551238
SRX12529056	SRR16249305	PRJNA231221	SAMN21402698	4267006622	1459163124	10/8/21 20:39	GENOMIC	WGS	PAIRED	IL100165813	RANDOM	Illumina NovaSeq 6000	fastq	48324	14080837	1509	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium sporogenes	0.996579839	0.281842005
SRX9293481	SRR12825844	PRJNA231221	SAMN16357213	2095310730	990978620	10/18/20 9:40	GENOMIC	WGS	PAIRED	IL100132560	RANDOM	Illumina HiSeq 4000	fastq	18559	6919556	40324	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Stenotrophomonas|Stenotrophomonas maltophilia group|Stenotrophomonas maltophilia	0.997325066	0.656327404
SRX10061493	SRR13670813	PRJNA231221	SAMN16357515	2073951176	726858747	2/9/21 17:50	GENOMIC	WGS	PAIRED	IL100153343	RANDOM	Illumina NovaSeq 6000	fastq	50067	6817321	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.992709455	0.500299208
SRX2730643	SRR5440737	PRJNA231221	SAMN06173359	2253710636	1084241159	4/13/17 14:56	GENOMIC	WGS	PAIRED	IL100062268	RANDOM	Illumina HiSeq 4000	fastq	75539	7387079	337	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia glumae	0.989877681	0.661934847
SRX2737866	SRR5449075	PRJNA231221	SAMN06173315	3304898445	11198210754	4/16/17 7:52	GENOMIC	WGS	SINGLE	PL100054217-1	RANDOM	PacBio RS	pacbio_native	77341	86141	72000	Bacteria|Actinobacteria|Micrococcales|Micrococcaceae|Kocuria|Kocuria rhizophila	0.526914278	0.681333867
SRX10063887	SRR13674446	PRJNA231221	SAMN16357502	2449342612	805014028	2/10/21 0:28	GENOMIC	WGS	PAIRED	IL100153338	RANDOM	Illumina NovaSeq 6000	fastq	22771	8087635	470	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter calcoaceticus/baumannii complex|Acinetobacter baumannii	0.997192372	0.385423128
SRX6389029	SRR9626913	PRJNA231221	SAMN11056472	1491486934	5252136386	7/3/19 11:59	GENOMIC	WGS	SINGLE	PL100090567-1	RANDOM	PacBio RS	pacbio_native	106256	57226	1773	Bacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium tuberculosis complex|Mycobacterium tuberculosis	0.350044653	0.618751944
SRX13440144	SRR17261993	PRJNA231221	SAMN24061074	267907458	137058524	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138727	cDNA	Illumina MiSeq	fastq	103296	341733	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.767889284	0.509040428
SRX13301673	SRR17117117	PRJNA231221	SAMN22365120	3585302928	1190096950	12/3/21 12:43	GENOMIC	WGS	PAIRED	IL100188173	RANDOM	Illumina NovaSeq 6000	fastq	30529	11841335	1507806	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter fetus subsp. testudinum	0.997428458	0.33364215
SRX2107044	SRR4125065	PRJNA231221	SAMN04875592	2424999197	8405862958	9/3/16 11:43	GENOMIC	WGS	SINGLE	PL100053952-1	RANDOM	PacBio RS	pacbio_native	79305	84177	197	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter jejuni	0.514900723	0.328416785
SRX13440135	SRR17261987	PRJNA231221	SAMN24061102	194946864	100097882	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138744	cDNA	Illumina MiSeq	fastq	98736	225096	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.695101164	0.507095195
SRX976602	SRR1950328	PRJNA231221	SAMN03255439	939402616	702230423	5/12/15 13:12	GENOMIC	WGS	PAIRED	IL100042694	RANDOM	Illumina HiSeq 2000	fastq	147182	4503326	623	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella|Shigella flexneri	0.968351415	0.498099615
SRX2737852	SRR5449061	PRJNA231221	SAMN06173314	240673812	960809927	4/15/17 18:12	GENOMIC	WGS	SINGLE	PL100054216-1	RANDOM	PacBio RS	pacbio_native	155585	7897	43674	Bacteria|Actinobacteria|Micrococcales|Jonesiaceae|Jonesia|Jonesia denitrificans	0.048305012	0.508531231
SRX9619528	SRR13181482	PRJNA231221	SAMN16357338	1247551916	315342895	12/2/20 10:20	GENOMIC	WGS	SINGLE	PL100132597A-1	RANDOM	Sequel	bam	25777	161926	38301	Bacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium minutissimum	0.862671348	0.584804941
SRX10063893	SRR13674452	PRJNA231221	SAMN16357505	2237495752	565843428	2/10/21 0:16	GENOMIC	WGS	SINGLE	PL100135824-1	RANDOM	Sequel	bam	26405	369286	1282	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus epidermidis	0.933268636	0.334135805
SRX2717972	SRR5427948	PRJNA231221	SAMN06173365	1767491844	858452304	4/6/17 17:06	GENOMIC	WGS	PAIRED	IL100062263	RANDOM	Illumina HiSeq 4000	fastq	56936	5795686	37326	Bacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Nocardia|Nocardia brasiliensis	0.990271711	0.676109005
SRX2737839	SRR5449049	PRJNA231221	SAMN06173311	969840986	672691396	4/15/17 12:30	GENOMIC	WGS	PAIRED	IL100056689	RANDOM	Illumina HiSeq 2500	fastq	47151	4754042	210	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter pylori	0.990179316	0.390596725
SRX976571	SRR1950300	PRJNA231221	SAMN03255436	2418335153	8385604692	5/12/15 13:12	GENOMIC	WGS	SINGLE	PL100041757-1	RANDOM	PacBio RS	pacbio_native	109989	53493	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.327210335	0.521730979
SRX9293529	SRR12825893	PRJNA231221	SAMN16357181	474272679	1776988791	10/18/20 9:44	GENOMIC	WGS	SINGLE	PL100108186-1	RANDOM	PacBio RS	pacbio_native	146252	17230	54005	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Peptoniphilus|Peptoniphilus harei	0.105393866	0.356502975
SRX5098091	SRR8283295	PRJNA231221	SAMN10228578	3193088263	10974741623	12/5/18 17:15	GENOMIC	WGS	SINGLE	PL100092820-1	RANDOM	PacBio RS	pacbio_native	88374	75108	263	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Francisellaceae|Francisella|Francisella tularensis	0.459426726	0.350482618
SRX9293526	SRR12825887	PRJNA231221	SAMN16357179	219770425	872624388	10/18/20 9:40	GENOMIC	WGS	SINGLE	PL100108184-1	RANDOM	PacBio RS	pacbio_native	157264	6218	1255	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Pediococcus|Pediococcus pentosaceus	0.038034768	0.386547039
SRX11386648	SRR15076623	PRJNA231221	SAMN16357560	2374054649	599939314	7/8/21 20:50	GENOMIC	WGS	SINGLE	PL100156887-1	RANDOM	Sequel II	bam	58471	290885	2778067	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas sp. FDAARGOS 1418	0.832632043	0.598991197
SRX8575335	SRR12046747	PRJNA231221	SAMN13450462	2141867654	967035696	6/18/20 17:05	GENOMIC	WGS	PAIRED	IL100107410	RANDOM	Illumina HiSeq 4000	fastq	75855	7016422	1502	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Clostridium|Clostridium perfringens	0.989304563	0.284305215
SRX5949278	SRR9176614	PRJNA231221	SAMN11056465	543889964	2021339690	6/1/19 2:03	GENOMIC	WGS	SINGLE	PL100090565-2	RANDOM	PacBio RS	pacbio_native	121472	42010	1773	Bacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium tuberculosis complex|Mycobacterium tuberculosis	0.256970186	0.604391226
SRX9620849	SRR13183040	PRJNA231221	SAMN16357411	1656216343	419292901	12/2/20 13:23	GENOMIC	WGS	SINGLE	PL100141767-1	RANDOM	Sequel	bam	46068	339962	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.880662125	0.501160678
SRX5949264	SRR9176600	PRJNA231221	SAMN11056459	1446934018	4963635756	6/1/19 2:03	GENOMIC	WGS	SINGLE	PL100081687-1	RANDOM	PacBio RS	pacbio_native	106286	57196	29382	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus cohnii	0.349861147	0.334825941
SRX9619669	SRR13181643	PRJNA231221	SAMN16357349	2027739740	880642235	12/2/20 11:13	GENOMIC	WGS	PAIRED	IL100142694	RANDOM	Illumina HiSeq 4000	fastq	40670	6673700	71237	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Mammaliicoccus|Mammaliicoccus vitulinus	0.993942842	0.326045898
SRX5944962	SRR9172300	PRJNA231221	SAMN11056436	509042744	273455018	5/31/19 22:59	GENOMIC	WGS	PAIRED	IL100090621	RANDOM	Illumina HiSeq 4000	fastq	108001	1577571	292	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cepacia complex|Burkholderia cepacia	0.935926202	0.617927541
SRX5947643	SRR9174981	PRJNA231221	SAMN11056443	1019443006	3591489507	6/1/19 2:03	GENOMIC	WGS	SINGLE	PL100081681B-1	RANDOM	PacBio RS	pacbio_native	118054	45428	1353	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Enterococcus|Enterococcus gallinarum	0.277877687	0.409651359
SRX5764108	SRR8984843	PRJNA231221	SAMN11056351	1614267010	654309522	4/29/19 13:27	GENOMIC	WGS	PAIRED	IL100083967	RANDOM	Illumina HiSeq 4000	fastq	769918	4575337	253	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Weeksellaceae|Chryseobacterium group|Chryseobacterium|Chryseobacterium indologenes	0.855962344	0.369928766
SRX5764121	SRR8984857	PRJNA231221	SAMN11056357	1727378694	827776600	4/29/19 14:27	GENOMIC	WGS	PAIRED	IL100083975	RANDOM	Illumina HiSeq 4000	fastq	94671	5625126	158836	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae complex|Enterobacter hormaechei	0.983448538	0.554204498
SRX2179569	SRR4273066	PRJNA231221	SAMN04875568	555507026	2048495960	9/20/16 13:15	GENOMIC	WGS	SINGLE	PL100050097-1	RANDOM	PacBio RS	pacbio_native	132460	31022	548	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella aerogenes	0.189757894	0.51712621
SRX11385502	SRR15075464	PRJNA231221	SAMN16357577	3887038851	981000067	7/8/21 17:44	GENOMIC	WGS	SINGLE	PL100159583-1	RANDOM	Sequel II	bam	17723	347061	158836	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Enterobacter|Enterobacter cloacae complex|Enterobacter hormaechei	0.951415084	0.536087761
SRX9620874	SRR13183068	PRJNA231221	SAMN16357415	1599952077	404291645	12/2/20 13:24	GENOMIC	WGS	SINGLE	PL100049537-3	RANDOM	Sequel	bam	19281	202768	536	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Chromobacteriaceae|Chromobacterium|Chromobacterium violaceum	0.913167814	0.630007687
SRX5947660	SRR9174995	PRJNA231221	SAMN11056439	387848294	1467904336	6/1/19 2:03	GENOMIC	WGS	SINGLE	PL100073702A-1	RANDOM	PacBio RS	pacbio_native	147092	16390	2545797	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. FDAARGOS_724	0.100255686	0.419315303
SRX3040146	SRR5872697	PRJNA231221	SAMN07312426	5075281176	16622313516	7/26/17 21:56	GENOMIC	WGS	SINGLE	PL100062019-1	RANDOM	PacBio RS	pacbio_native	73090	90392	549	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Erwiniaceae|Pantoea|Pantoea agglomerans group|Pantoea agglomerans	0.552917141	0.55664923
SRX9293835	SRR12826197	PRJNA231221	SAMN16357237	4952144134	16518949271	10/18/20 10:36	GENOMIC	WGS	SINGLE	PL100129089-1	RANDOM	PacBio RS	pacbio_native	75476	88006	246432	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus equorum	0.538322262	0.341631172
SRX10063336	SRR13673895	PRJNA231221	SAMN16357444	3882806207	982548661	2/9/21 19:46	GENOMIC	WGS	SINGLE	PL100141804-1	RANDOM	Sequel	bam	107304	743802	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.873924047	0.501960786
SRX4900923	SRR8072954	PRJNA231221	SAMN10228575	1551096462	661526222	10/19/18 4:00	GENOMIC	WGS	PAIRED	IL100093986	RANDOM	Illumina HiSeq 4000	fastq	26676	5109405	263	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Francisellaceae|Francisella|Francisella tularensis	0.994806157	0.319977138
SRX1384307	SRR2818402	PRJNA231221	SAMN03996267	2210842900	7878863494	10/26/15 18:55	GENOMIC	WGS	SINGLE	PL100041309A-1	RANDOM	PacBio RS	pacbio_native	112740	50742	287	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas aeruginosa	0.310382794	0.630888956
SRX4900910	SRR8072940	PRJNA231221	SAMN10228570	786254967	2843386753	10/19/18 4:00	GENOMIC	WGS	SINGLE	PL100092810-1	RANDOM	PacBio RS	pacbio_native	128366	35116	13373	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|pseudomallei group|Burkholderia mallei	0.214800406	0.628400525
SRX3034500	SRR5866635	PRJNA231221	SAMN07312410	4469843232	15174584561	7/25/17 20:43	GENOMIC	WGS	SINGLE	PL100053730B-2	RANDOM	PacBio RS	pacbio_native	94743	68739	585	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Morganellaceae|Proteus|Proteus vulgaris	0.420468308	0.393497367
SRX5770328	SRR8991255	PRJNA231221	SAMN11056377	1093471332	3809555994	4/30/19 10:21	GENOMIC	WGS	SINGLE	PL100073747-1	RANDOM	PacBio RS	pacbio_native	101072	62410	670	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio parahaemolyticus	0.381754566	0.445584401
SRX11379990	SRR15069924	PRJNA231221	SAMN16357534	2817669060	933394122	7/8/21 13:29	GENOMIC	WGS	PAIRED	IL100156981	RANDOM	Illumina NovaSeq 6000	fastq	9351712	9308348	29430	Bacteria|Proteobacteria|Gammaproteobacteria|Moraxellales|Moraxellaceae|Acinetobacter|Acinetobacter haemolyticus	0.498838053	0.398747704
SRX5764142	SRR8984880	PRJNA231221	SAMN11056331	3470715068	1300898250	4/29/19 12:29	GENOMIC	WGS	PAIRED	IL100075340	RANDOM	Illumina HiSeq 4000	fastq	237269	11255165	67827	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter freundii complex|Citrobacter werkmanii	0.97935433	0.513707156
SRX5764155	SRR8984894	PRJNA231221	SAMN11056336	2105828786	853849462	4/29/19 13:25	GENOMIC	WGS	PAIRED	IL100080254	RANDOM	Illumina HiSeq 4000	fastq	60049	6912894	103855	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Bordetella|Bordetella hinzii	0.991388285	0.66300222
SRX13440219	SRR17262068	PRJNA231221	SAMN24061089	296530752	152104981	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138686	cDNA	Illumina MiSeq	fastq	140901	351675	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.713950741	0.499335064
SRX5770314	SRR8991241	PRJNA231221	SAMN11056356	1914171734	908105541	4/30/19 10:12	GENOMIC	WGS	PAIRED	IL100083968	RANDOM	Illumina HiSeq 4000	fastq	81308	6257009	548	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella aerogenes	0.987171989	0.546249945
SRX729670	SRR1608980	PRJNA231221	SAMN02934522	350553949	1397238203	10/9/14 21:43	GENOMIC	WGS	SINGLE	PL100041277B-2	RANDOM	PacBio RS	pacbio_native	138204	25278	624	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella|Shigella sonnei	0.154622527	0.508363872
SRX5764158	SRR8984895	PRJNA231221	SAMN11056337	2219235486	7617848085	4/29/19 14:45	GENOMIC	WGS	SINGLE	PL100073692-1	RANDOM	PacBio RS	pacbio_native	70456	93026	87883	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cepacia complex|Burkholderia multivorans	0.569029006	0.639390331
SRX729672	SRR1608981	PRJNA231221	SAMN02934522	793046454	2919419477	10/9/14 21:43	GENOMIC	WGS	SINGLE	PL100041277B-2	RANDOM	PacBio RS	pacbio_native	105250	58232	624	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Shigella|Shigella sonnei	0.356198236	0.504610528
SRX5770313	SRR8991240	PRJNA231221	SAMN11056353	1028939732	3640981249	4/30/19 10:22	GENOMIC	WGS	SINGLE	PL100073720-2	RANDOM	PacBio RS	pacbio_native	109372	54110	57706	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter freundii complex|Citrobacter braakii	0.330984451	0.501261727
SRX13440220	SRR17262069	PRJNA231221	SAMN24061090	227260418	115435107	12/17/21 18:17	VIRAL RNA	WGS	PAIRED	IL100138687	cDNA	Illumina MiSeq	fastq	140549	236960	11082	Viruses|Riboviria|Orthornavirae|Kitrinoviricota|Flasuviricetes|Amarillovirales|Flaviviridae|Flavivirus|West Nile virus	0.627693644	0.50034211
SRX5770326	SRR8991254	PRJNA231221	SAMN11056374	1574660673	5579892978	4/30/19 10:30	GENOMIC	WGS	SINGLE	PL100073739-1	RANDOM	PacBio RS	pacbio_native	90550	72932	615	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Yersiniaceae|Serratia|Serratia marcescens	0.446116392	0.573142559
SRX5764143	SRR8984881	PRJNA231221	SAMN11056331	616260530	2233182400	4/29/19 12:30	GENOMIC	WGS	SINGLE	PL100073686-1	RANDOM	PacBio RS	pacbio_native	129271	34211	67827	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Citrobacter|Citrobacter freundii complex|Citrobacter werkmanii	0.209264629	0.49440964
SRX4900912	SRR8072941	PRJNA231221	SAMN10228571	3127161813	10647025887	10/19/18 4:00	GENOMIC	WGS	SINGLE	PL100092811-1	RANDOM	PacBio RS	pacbio_native	83042	80440	28450	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|pseudomallei group|Burkholderia pseudomallei	0.492041937	0.655649976
SRX3050879	SRR5884855	PRJNA231221	SAMN07312487	3104769102	10382476394	7/31/17 17:53	GENOMIC	WGS	SINGLE	PL100068684-1	RANDOM	PacBio RS	pacbio_native	58817	104665	573	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Klebsiella/Raoultella group|Klebsiella|Klebsiella pneumoniae	0.640223389	0.552171443
SRX4900926	SRR8072955	PRJNA231221	SAMN10228576	1607633882	692422880	10/19/18 4:00	GENOMIC	WGS	PAIRED	IL100093987	RANDOM	Illumina HiSeq 4000	fastq	91608	5231683	263	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Francisellaceae|Francisella|Francisella tularensis	0.982791097	0.322941629
SRX10063334	SRR13673894	PRJNA231221	SAMN16357443	3026979522	1320482268	2/9/21 19:58	GENOMIC	WGS	PAIRED	IL100148311	RANDOM	Illumina HiSeq 4000	fastq	16603	10006508	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia coli	0.998343528	0.500806672
